Timestamp,IP,Requests Send,Requests Recieved,Responses Send,Responses Recieved
2021-12-01 21:28:14.947324,127.0.0.12,2,2,0,2
2021-12-01 21:29:24.453395,127.0.0.12,2,2,0,2
2021-12-01 21:29:54.586529,127.0.0.12,2,2,0,2
2021-12-01 21:30:24.719959,127.0.0.12,2,2,0,2
2021-12-01 21:30:54.877714,127.0.0.12,2,2,0,2
2021-12-01 21:33:45.260563,127.0.0.12,2,2,0,2
2021-12-01 21:34:15.323761,127.0.0.12,2,2,0,2
2021-12-01 21:34:45.368509,127.0.0.12,2,2,0,2
2021-12-01 21:41:46.617030,127.0.0.12,2,2,0,2
2021-12-01 21:42:16.681026,127.0.0.12,2,2,0,2
2021-12-01 21:42:46.769134,127.0.0.12,2,2,0,2
2021-12-01 21:43:16.818414,127.0.0.12,2,2,0,2
2021-12-01 21:43:46.898533,127.0.0.12,2,2,0,2
2021-12-01 21:44:16.955152,127.0.0.12,2,2,0,2
2021-12-01 21:44:46.989327,127.0.0.12,2,2,0,2
2021-12-01 21:45:17.077248,127.0.0.12,2,2,0,2
2021-12-01 21:45:47.129673,127.0.0.12,2,2,0,2
2021-12-01 21:46:17.366826,127.0.0.12,2,2,0,2
2021-12-01 21:46:47.508987,127.0.0.12,2,2,0,2
2021-12-01 21:47:17.628674,127.0.0.12,2,2,0,2
2021-12-01 21:47:47.658205,127.0.0.12,2,2,0,2
2021-12-01 21:48:17.777742,127.0.0.12,2,2,0,2
2021-12-01 21:48:47.879465,127.0.0.12,2,2,0,2
2021-12-01 21:49:17.936586,127.0.0.12,2,2,0,2
2021-12-01 21:49:48.009530,127.0.0.12,2,2,0,2
2021-12-01 21:50:18.071792,127.0.0.12,2,2,0,2
2021-12-01 21:50:48.129330,127.0.0.12,2,2,0,2
2021-12-01 21:51:18.158274,127.0.0.12,2,2,0,2
2021-12-01 21:51:48.230291,127.0.0.12,2,2,0,2
2021-12-01 21:52:18.327679,127.0.0.12,2,2,0,2
2021-12-01 21:52:48.424993,127.0.0.12,2,2,0,2
2021-12-01 21:53:18.470130,127.0.0.12,2,2,0,2
2021-12-01 21:53:48.539840,127.0.0.12,2,2,0,2
2021-12-01 21:54:18.612508,127.0.0.12,2,2,0,2
2021-12-01 21:54:48.652939,127.0.0.12,2,2,0,2
2021-12-01 21:55:18.701849,127.0.0.12,2,2,0,2
2021-12-01 21:55:48.722572,127.0.0.12,2,2,0,2
2021-12-01 21:56:18.790915,127.0.0.12,2,2,0,2
2021-12-01 21:56:48.823634,127.0.0.12,2,2,0,2
2021-12-01 21:57:18.945586,127.0.0.12,2,2,0,2
2021-12-01 21:57:49.008004,127.0.0.12,2,2,0,2
2021-12-01 21:58:19.047419,127.0.0.12,2,2,0,2
2021-12-01 21:58:49.085757,127.0.0.12,2,2,0,2
2021-12-01 21:59:19.146411,127.0.0.12,2,2,0,2
2021-12-01 21:59:49.187537,127.0.0.12,2,2,0,2
2021-12-01 22:00:19.220056,127.0.0.12,2,2,0,2
2021-12-01 22:00:49.247706,127.0.0.12,2,2,0,2
2021-12-01 22:01:19.274056,127.0.0.12,2,2,0,2
2021-12-01 22:01:49.304231,127.0.0.12,2,2,0,2
2021-12-01 22:02:19.340975,127.0.0.12,2,2,0,2
2021-12-01 22:02:49.369423,127.0.0.12,2,2,0,2
2021-12-01 22:03:19.396896,127.0.0.12,2,2,0,2
2021-12-01 22:03:49.427760,127.0.0.12,2,2,0,2
2021-12-01 22:04:19.453402,127.0.0.12,2,2,0,2
2021-12-01 22:04:49.464294,127.0.0.12,2,2,0,2
2021-12-01 22:05:19.479705,127.0.0.12,2,2,0,2
2021-12-01 22:05:49.511355,127.0.0.12,2,2,0,2
2021-12-01 22:06:19.540463,127.0.0.12,2,2,0,2
2021-12-01 22:06:49.566929,127.0.0.12,2,2,0,2
2021-12-01 22:07:19.590834,127.0.0.12,2,2,0,2
2021-12-01 22:07:49.621383,127.0.0.12,2,2,0,2
2021-12-01 22:08:19.647855,127.0.0.12,2,2,0,2
2021-12-01 22:08:49.675374,127.0.0.12,2,2,0,2
2021-12-01 22:09:19.696366,127.0.0.12,2,2,0,2
2021-12-01 22:09:49.705433,127.0.0.12,2,2,0,2
2021-12-01 22:10:19.716348,127.0.0.12,2,2,0,2
2021-12-01 22:10:49.740478,127.0.0.12,2,2,0,2
2021-12-02 00:13:11.923659,127.0.0.12,2,2,0,2
2021-12-02 00:19:22.662766,127.0.0.12,2,2,0,2
2021-12-02 00:20:25.869805,127.0.0.12,2,2,0,2
2021-12-02 00:26:47.703118,127.0.0.12,2,2,0,2
2021-12-02 00:27:45.925777,127.0.0.12,2,2,0,2
2021-12-02 00:28:16.144067,127.0.0.12,2,2,0,2
2021-12-02 00:34:11.671373,127.0.0.12,2,2,0,2
2021-12-02 00:34:41.846211,127.0.0.12,2,2,0,2
2021-12-02 00:35:28.447723,127.0.0.12,2,2,0,2
2021-12-02 00:35:58.619113,127.0.0.12,2,2,0,2
2021-12-02 00:36:43.591246,127.0.0.12,2,2,0,2
2021-12-02 00:37:52.990798,127.0.0.12,2,2,0,2
2021-12-02 00:38:23.208623,127.0.0.12,2,2,0,2
2021-12-02 00:38:53.318918,127.0.0.12,2,2,0,2
2021-12-02 00:39:23.353751,127.0.0.12,2,2,0,2
2021-12-02 00:39:53.388535,127.0.0.12,2,2,0,2
2021-12-02 00:40:23.429029,127.0.0.12,2,2,0,2
2021-12-02 00:40:53.456325,127.0.0.12,2,2,0,2
2021-12-02 00:41:23.478775,127.0.0.12,2,2,0,2
2021-12-02 00:41:53.511177,127.0.0.12,2,2,0,2
2021-12-02 00:42:23.543405,127.0.0.12,2,2,0,2
2021-12-02 00:42:53.569265,127.0.0.12,2,2,0,2
2021-12-02 00:43:23.591007,127.0.0.12,2,2,0,2
2021-12-02 00:43:53.624255,127.0.0.12,2,2,0,2
2021-12-02 00:44:23.657253,127.0.0.12,2,2,0,2
2021-12-02 00:44:53.705176,127.0.0.12,2,2,0,2
2021-12-02 00:45:23.738534,127.0.0.12,2,2,0,2
2021-12-02 00:45:53.760245,127.0.0.12,2,2,0,2
2021-12-02 00:46:23.803911,127.0.0.12,2,2,0,2
2021-12-02 00:46:53.854117,127.0.0.12,2,2,0,2
2021-12-02 00:47:23.891964,127.0.0.12,2,2,0,2
2021-12-02 00:47:53.908163,127.0.0.12,2,2,0,2
2021-12-02 00:48:23.942554,127.0.0.12,2,2,0,2
2021-12-02 00:48:53.983803,127.0.0.12,2,2,0,2
2021-12-02 00:49:24.021439,127.0.0.12,2,2,0,2
2021-12-02 00:49:54.050505,127.0.0.12,2,2,0,2
2021-12-02 00:50:24.095035,127.0.0.12,2,2,0,2
2021-12-02 00:50:54.136040,127.0.0.12,2,2,0,2
2021-12-02 00:51:24.169645,127.0.0.12,2,2,0,2
2021-12-02 00:51:54.201292,127.0.0.12,2,2,0,2
2021-12-02 00:52:24.234634,127.0.0.12,2,2,0,2
2021-12-02 00:56:33.832963,127.0.0.12,2,2,0,2
2021-12-02 00:57:04.112642,127.0.0.12,2,2,0,2
2021-12-02 00:57:34.168612,127.0.0.12,3,3,0,3
2021-12-02 00:58:04.203126,127.0.0.12,3,3,0,3
2021-12-02 00:58:34.331995,127.0.0.12,3,3,0,3
2021-12-02 00:59:19.924298,127.0.0.12,3,3,0,3
2021-12-02 00:59:50.100534,127.0.0.12,3,3,0,3
2021-12-02 01:00:20.232524,127.0.0.12,3,3,0,3
2021-12-02 01:00:50.258178,127.0.0.12,4,4,0,4
2021-12-02 01:01:20.302631,127.0.0.12,5,5,0,5
2021-12-02 01:01:50.329926,127.0.0.12,6,6,0,6
2021-12-02 01:02:20.377028,127.0.0.12,6,6,0,6
2021-12-02 01:02:50.470162,127.0.0.12,6,6,0,6
2021-12-02 01:03:20.638927,127.0.0.12,7,7,0,7
2021-12-02 01:03:50.792946,127.0.0.12,7,7,0,7
2021-12-02 01:04:20.848262,127.0.0.12,7,7,0,7
2021-12-02 01:05:21.463954,127.0.0.12,8,8,0,8
2021-12-02 01:05:51.560893,127.0.0.12,8,8,0,8
2021-12-02 01:06:21.596309,127.0.0.12,8,8,0,8
2021-12-02 01:06:51.640319,127.0.0.12,8,8,0,8
2021-12-02 01:07:21.713904,127.0.0.12,8,8,0,8
2021-12-02 01:07:51.750498,127.0.0.12,8,8,0,8
2021-12-02 01:08:21.789884,127.0.0.12,8,8,0,8
2021-12-02 01:08:51.808952,127.0.0.12,8,8,0,8
2021-12-02 01:09:21.822968,127.0.0.12,8,8,0,8
2021-12-02 01:09:51.853467,127.0.0.12,8,8,0,8
2021-12-02 01:10:21.885017,127.0.0.12,8,8,0,8
2021-12-02 01:10:51.912490,127.0.0.12,8,8,0,8
2021-12-02 01:11:21.941117,127.0.0.12,8,8,0,8
2021-12-02 01:26:28.054052,127.0.0.12,8,8,0,8
2021-12-02 01:26:58.151499,127.0.0.12,8,8,0,8
2021-12-02 01:27:28.243535,127.0.0.12,8,8,0,8
2021-12-02 01:27:58.323578,127.0.0.12,8,8,0,8
2021-12-02 01:28:28.350033,127.0.0.12,8,8,0,8
2021-12-02 01:28:58.363032,127.0.0.12,8,8,0,8
2021-12-02 01:29:28.381343,127.0.0.12,8,8,0,8
2021-12-02 01:29:58.458682,127.0.0.12,8,8,0,8
2021-12-02 01:30:28.525156,127.0.0.12,8,8,0,8
2021-12-02 01:30:58.609131,127.0.0.12,8,8,0,8
2021-12-02 01:31:28.701623,127.0.0.12,8,8,0,8
2021-12-02 01:31:58.768793,127.0.0.12,8,8,0,8
2021-12-02 01:32:28.809084,127.0.0.12,8,8,0,8
2021-12-02 01:33:03.389909,127.0.0.12,8,8,0,8
2021-12-02 01:33:33.460480,127.0.0.12,8,8,0,8
2021-12-02 01:34:03.547227,127.0.0.12,8,8,0,8
2021-12-02 01:34:33.654028,127.0.0.12,8,8,0,8
2021-12-02 01:35:03.692620,127.0.0.12,8,8,0,8
2021-12-02 01:35:33.745044,127.0.0.12,8,8,0,8
2021-12-02 01:36:03.811581,127.0.0.12,8,8,0,8
2021-12-02 01:36:33.889592,127.0.0.12,8,8,0,8
2021-12-02 01:37:03.931616,127.0.0.12,8,8,0,8
2021-12-02 01:37:33.976154,127.0.0.12,8,8,0,8
2021-12-02 01:38:04.047710,127.0.0.12,8,8,0,8
2021-12-02 01:38:34.180895,127.0.0.12,8,8,0,8
2021-12-02 01:39:04.328438,127.0.0.12,8,8,0,8
2021-12-02 01:39:34.501305,127.0.0.12,8,8,0,8
2021-12-02 01:40:04.677430,127.0.0.12,8,8,0,8
2021-12-02 01:40:34.825432,127.0.0.12,8,8,0,8
2021-12-02 01:41:04.904465,127.0.0.12,8,8,0,8
2021-12-02 01:41:35.018027,127.0.0.12,8,8,0,8
2021-12-02 01:42:05.172374,127.0.0.12,8,8,0,8
2021-12-02 12:29:34.501426,127.0.0.12,8,8,0,8
2021-12-02 12:30:23.399883,127.0.0.12,8,8,0,8
2021-12-02 12:30:53.484392,127.0.0.12,8,8,0,8
2021-12-02 12:31:23.549250,127.0.0.12,8,8,0,8
2021-12-02 12:31:57.980845,127.0.0.12,8,8,0,8
2021-12-02 12:32:28.048794,127.0.0.12,9,9,0,9
2021-12-02 12:32:58.147838,127.0.0.12,9,9,0,9
2021-12-02 12:33:28.213552,127.0.0.12,9,9,0,9
2021-12-02 12:33:58.253559,127.0.0.12,9,9,0,9
2021-12-02 12:34:28.360466,127.0.0.12,9,9,0,9
2021-12-02 12:34:58.449746,127.0.0.12,9,9,0,9
2021-12-02 12:35:28.484254,127.0.0.12,9,9,0,9
2021-12-02 12:35:58.558261,127.0.0.12,9,9,0,9
2021-12-02 12:36:28.628679,127.0.0.12,9,9,0,9
2021-12-02 12:36:58.716217,127.0.0.12,9,9,0,9
2021-12-02 12:37:28.736438,127.0.0.12,9,9,0,9
2021-12-02 12:37:58.777635,127.0.0.12,9,9,0,9
2021-12-02 12:38:28.809499,127.0.0.12,9,9,0,9
2021-12-02 12:38:58.870897,127.0.0.12,9,9,0,9
2021-12-02 12:39:28.929609,127.0.0.12,9,9,0,9
2021-12-02 12:39:58.957832,127.0.0.12,9,9,0,9
2021-12-02 12:40:28.996309,127.0.0.12,9,9,0,9
2021-12-02 12:40:59.040853,127.0.0.12,9,9,0,9
2021-12-02 12:41:29.069871,127.0.0.12,9,9,0,9
2021-12-02 12:41:59.115401,127.0.0.12,9,9,0,9
2021-12-02 12:42:29.159447,127.0.0.12,9,9,0,9
2021-12-02 12:42:59.170521,127.0.0.12,9,9,0,9
2021-12-02 12:43:29.186642,127.0.0.12,9,9,0,9
2021-12-02 12:43:59.247130,127.0.0.12,9,9,0,9
2021-12-02 12:44:29.318010,127.0.0.12,9,9,0,9
2021-12-02 12:44:59.429516,127.0.0.12,9,9,0,9
2021-12-02 12:45:29.443735,127.0.0.12,9,9,0,9
2021-12-02 12:45:59.518940,127.0.0.12,9,9,0,9
2021-12-02 12:46:29.560460,127.0.0.12,9,9,0,9
2021-12-02 12:46:59.581477,127.0.0.12,9,9,0,9
2021-12-02 12:47:29.689843,127.0.0.12,9,9,0,9
2021-12-02 12:47:59.843163,127.0.0.12,9,9,0,9
2021-12-02 12:48:29.880574,127.0.0.12,9,9,0,9
2021-12-02 12:48:59.915704,127.0.0.12,9,9,0,9
2021-12-02 12:49:29.959383,127.0.0.12,9,9,0,9
2021-12-02 12:50:00.007317,127.0.0.12,9,9,0,9
2021-12-02 12:50:30.023563,127.0.0.12,9,9,0,9
2021-12-02 12:51:00.082550,127.0.0.12,9,9,0,9
2021-12-02 12:51:30.129894,127.0.0.12,9,9,0,9
2021-12-02 12:52:00.160243,127.0.0.12,9,9,0,9
2021-12-02 12:52:30.180768,127.0.0.12,9,9,0,9
2021-12-02 12:53:00.192954,127.0.0.12,9,9,0,9
2021-12-02 12:53:30.218099,127.0.0.12,9,9,0,9
2021-12-02 12:54:00.232751,127.0.0.12,9,9,0,9
2021-12-02 12:54:30.261331,127.0.0.12,9,9,0,9
2021-12-02 12:55:00.294512,127.0.0.12,9,9,0,9
2021-12-02 12:55:30.353521,127.0.0.12,9,9,0,9
2021-12-02 12:56:00.363385,127.0.0.12,9,9,0,9
2021-12-02 12:56:30.374385,127.0.0.12,9,9,0,9
2021-12-02 12:57:00.396211,127.0.0.12,9,9,0,9
2021-12-02 12:57:30.438710,127.0.0.12,9,9,0,9
2021-12-02 12:58:00.481782,127.0.0.12,9,9,0,9
2021-12-02 12:58:30.493357,127.0.0.12,9,9,0,9
2021-12-02 12:59:00.504404,127.0.0.12,9,9,0,9
2021-12-02 12:59:30.514329,127.0.0.12,9,9,0,9
2021-12-02 13:00:00.527411,127.0.0.12,9,9,0,9
2021-12-02 13:00:30.557981,127.0.0.12,9,9,0,9
2021-12-02 13:01:00.585786,127.0.0.12,9,9,0,9
2021-12-02 13:01:30.614876,127.0.0.12,9,9,0,9
2021-12-02 13:02:00.645365,127.0.0.12,9,9,0,9
2021-12-02 13:02:30.670994,127.0.0.12,9,9,0,9
2021-12-02 13:03:00.680575,127.0.0.12,9,9,0,9
2021-12-02 13:03:30.692145,127.0.0.12,9,9,0,9
2021-12-02 13:04:00.707087,127.0.0.12,9,9,0,9
2021-12-02 13:04:30.733695,127.0.0.12,9,9,0,9
2021-12-02 13:05:00.744372,127.0.0.12,9,9,0,9
2021-12-02 13:05:30.751258,127.0.0.12,9,9,0,9
2021-12-02 13:06:00.769248,127.0.0.12,9,9,0,9
2021-12-02 13:06:30.809211,127.0.0.12,9,9,0,9
2021-12-02 13:07:00.841235,127.0.0.12,9,9,0,9
2021-12-02 13:07:30.879011,127.0.0.12,9,9,0,9
2021-12-02 13:08:00.907699,127.0.0.12,9,9,0,9
2021-12-02 13:08:30.938140,127.0.0.12,9,9,0,9
2021-12-02 13:09:00.966089,127.0.0.12,9,9,0,9
2021-12-02 13:09:30.996682,127.0.0.12,9,9,0,9
2021-12-02 13:10:01.025271,127.0.0.12,9,9,0,9
2021-12-02 13:10:31.050668,127.0.0.12,9,9,0,9
2021-12-02 13:11:01.065031,127.0.0.12,9,9,0,9
2021-12-02 13:11:31.094101,127.0.0.12,9,9,0,9
2021-12-02 13:12:01.119191,127.0.0.12,9,9,0,9
2021-12-02 13:12:31.130109,127.0.0.12,9,9,0,9
2021-12-02 13:13:01.144817,127.0.0.12,9,9,0,9
2021-12-02 13:13:31.173533,127.0.0.12,9,9,0,9
2021-12-02 13:14:01.205394,127.0.0.12,9,9,0,9
2021-12-02 13:14:31.227187,127.0.0.12,9,9,0,9
2021-12-02 13:15:01.255702,127.0.0.12,9,9,0,9
2021-12-02 13:15:31.284681,127.0.0.12,9,9,0,9
2021-12-02 13:16:01.314722,127.0.0.12,9,9,0,9
2021-12-02 13:16:31.341549,127.0.0.12,9,9,0,9
2021-12-02 13:17:01.369742,127.0.0.12,9,9,0,9
2021-12-02 13:17:31.400271,127.0.0.12,9,9,0,9
2021-12-02 13:18:01.429979,127.0.0.12,9,9,0,9
2021-12-02 13:18:31.455336,127.0.0.12,9,9,0,9
2021-12-02 13:19:01.469967,127.0.0.12,9,9,0,9
2021-12-02 13:19:31.500967,127.0.0.12,9,9,0,9
2021-12-02 13:20:01.530536,127.0.0.12,9,9,0,9
2021-12-02 13:20:31.561798,127.0.0.12,9,9,0,9
2021-12-02 13:21:01.591293,127.0.0.12,9,9,0,9
2021-12-02 13:21:31.618716,127.0.0.12,9,9,0,9
2021-12-02 13:22:01.630253,127.0.0.12,9,9,0,9
2021-12-02 13:22:31.645090,127.0.0.12,9,9,0,9
2021-12-02 13:23:01.675149,127.0.0.12,9,9,0,9
2021-12-02 13:23:31.706268,127.0.0.12,9,9,0,9
2021-12-02 13:24:01.735197,127.0.0.12,9,9,0,9
2021-12-02 13:24:31.764696,127.0.0.12,9,9,0,9
2021-12-02 13:25:01.796123,127.0.0.12,9,9,0,9
2021-12-02 13:25:31.825779,127.0.0.12,9,9,0,9
2021-12-02 13:26:01.855071,127.0.0.12,9,9,0,9
2021-12-02 13:26:31.879035,127.0.0.12,9,9,0,9
2021-12-02 13:27:01.890184,127.0.0.12,9,9,0,9
2021-12-02 13:27:31.900656,127.0.0.12,9,9,0,9
2021-12-02 13:28:01.915406,127.0.0.12,9,9,0,9
2021-12-02 13:28:31.946070,127.0.0.12,9,9,0,9
2021-12-02 13:29:01.971564,127.0.0.12,9,9,0,9
2021-12-02 13:29:31.986684,127.0.0.12,9,9,0,9
2021-12-02 13:30:02.016679,127.0.0.12,9,9,0,9
2021-12-02 13:30:32.043925,127.0.0.12,9,9,0,9
2021-12-02 13:31:02.073357,127.0.0.12,9,9,0,9
2021-12-02 13:31:32.100848,127.0.0.12,9,9,0,9
2021-12-02 13:32:02.123876,127.0.0.12,9,9,0,9
2021-12-02 13:32:32.136991,127.0.0.12,9,9,0,9
2021-12-02 13:33:02.162130,127.0.0.12,9,9,0,9
2021-12-02 13:33:32.170836,127.0.0.12,9,9,0,9
2021-12-02 13:34:02.194439,127.0.0.12,9,9,0,9
2021-12-02 13:34:32.219948,127.0.0.12,9,9,0,9
2021-12-02 13:35:02.247835,127.0.0.12,9,9,0,9
2021-12-02 13:35:32.269727,127.0.0.12,9,9,0,9
2021-12-02 13:36:02.284955,127.0.0.12,9,9,0,9
2021-12-02 13:36:32.314589,127.0.0.12,9,9,0,9
2021-12-02 13:37:02.342510,127.0.0.12,9,9,0,9
2021-12-02 13:37:32.368818,127.0.0.12,9,9,0,9
2021-12-02 13:38:02.394222,127.0.0.12,9,9,0,9
2021-12-02 13:38:32.407054,127.0.0.12,9,9,0,9
2021-12-02 13:39:02.433902,127.0.0.12,9,9,0,9
2021-12-02 13:39:32.447203,127.0.0.12,9,9,0,9
2021-12-02 13:40:02.475362,127.0.0.12,9,9,0,9
2021-12-02 13:40:32.503968,127.0.0.12,9,9,0,9
2021-12-02 13:41:02.529310,127.0.0.12,9,9,0,9
2021-12-02 13:41:32.554419,127.0.0.12,9,9,0,9
2021-12-02 13:42:02.583621,127.0.0.12,9,9,0,9
2021-12-02 13:42:32.612745,127.0.0.12,9,9,0,9
2021-12-02 13:43:02.638568,127.0.0.12,9,9,0,9
2021-12-02 13:43:32.666947,127.0.0.12,9,9,0,9
2021-12-02 13:44:02.694317,127.0.0.12,9,9,0,9
2021-12-02 13:44:32.721775,127.0.0.12,9,9,0,9
2021-12-02 13:45:02.732050,127.0.0.12,9,9,0,9
2021-12-02 13:45:32.745736,127.0.0.12,9,9,0,9
2021-12-02 13:46:02.773711,127.0.0.12,9,9,0,9
2021-12-02 13:46:32.801663,127.0.0.12,9,9,0,9
2021-12-02 13:47:02.828794,127.0.0.12,9,9,0,9
2021-12-02 13:47:32.857478,127.0.0.12,9,9,0,9
2021-12-02 13:48:02.884208,127.0.0.12,9,9,0,9
2021-12-02 13:48:32.897653,127.0.0.12,9,9,0,9
2021-12-02 13:49:02.925833,127.0.0.12,9,9,0,9
2021-12-02 13:49:32.953599,127.0.0.12,9,9,0,9
2021-12-02 13:50:02.982056,127.0.0.12,9,9,0,9
2021-12-02 13:50:32.996490,127.0.0.12,9,9,0,9
2021-12-02 13:51:03.021640,127.0.0.12,9,9,0,9
2021-12-02 13:51:33.032957,127.0.0.12,9,9,0,9
2021-12-02 13:52:03.056723,127.0.0.12,9,9,0,9
2021-12-02 13:52:33.085579,127.0.0.12,9,9,0,9
2021-12-02 13:53:03.109611,127.0.0.12,9,9,0,9
2021-12-02 13:53:33.128426,127.0.0.12,9,9,0,9
2021-12-02 13:54:03.156347,127.0.0.12,9,9,0,9
2021-12-02 13:54:33.187689,127.0.0.12,9,9,0,9
2021-12-02 13:55:03.219367,127.0.0.12,9,9,0,9
2021-12-02 13:55:33.255257,127.0.0.12,9,9,0,9
2021-12-02 13:56:03.283838,127.0.0.12,9,9,0,9
2021-12-02 13:56:33.315537,127.0.0.12,9,9,0,9
2021-12-02 13:57:03.346062,127.0.0.12,9,9,0,9
2021-12-02 13:57:33.377861,127.0.0.12,9,9,0,9
2021-12-02 13:58:03.408525,127.0.0.12,9,9,0,9
2021-12-02 13:58:33.422549,127.0.0.12,9,9,0,9
2021-12-02 13:59:03.445601,127.0.0.12,9,9,0,9
2021-12-02 13:59:33.461407,127.0.0.12,9,9,0,9
2021-12-02 14:00:03.508318,127.0.0.12,9,9,0,9
2021-12-02 14:00:33.537495,127.0.0.12,9,9,0,9
2021-12-02 14:01:03.571568,127.0.0.12,9,9,0,9
2021-12-02 14:01:33.668177,127.0.0.12,9,9,0,9
2021-12-02 14:02:03.710239,127.0.0.12,9,9,0,9
2021-12-02 14:02:33.801282,127.0.0.12,9,9,0,9
2021-12-02 14:03:03.843537,127.0.0.12,9,9,0,9
2021-12-02 14:03:33.969777,127.0.0.12,9,9,0,9
2021-12-02 14:04:04.081353,127.0.0.12,9,9,0,9
2021-12-02 14:04:34.193364,127.0.0.12,9,9,0,9
2021-12-02 14:05:04.230698,127.0.0.12,9,9,0,9
2021-12-02 14:05:34.265045,127.0.0.12,9,9,0,9
2021-12-02 14:06:04.362523,127.0.0.12,9,9,0,9
2021-12-02 14:06:34.421998,127.0.0.12,9,9,0,9
2021-12-02 14:07:04.526881,127.0.0.12,9,9,0,9
2021-12-02 14:07:34.564089,127.0.0.12,9,9,0,9
2021-12-02 14:08:04.606934,127.0.0.12,9,9,0,9
2021-12-02 14:08:34.638725,127.0.0.12,9,9,0,9
2021-12-02 14:09:04.679930,127.0.0.12,9,9,0,9
2021-12-02 14:09:34.722253,127.0.0.12,9,9,0,9
2021-12-02 14:10:04.778568,127.0.0.12,9,9,0,9
2021-12-02 14:10:34.817108,127.0.0.12,9,9,0,9
2021-12-02 14:11:04.872787,127.0.0.12,9,9,0,9
2021-12-02 14:11:34.931169,127.0.0.12,9,9,0,9
2021-12-02 14:12:04.994122,127.0.0.12,9,9,0,9
2021-12-02 14:12:35.046378,127.0.0.12,9,9,0,9
2021-12-02 14:13:05.095833,127.0.0.12,9,9,0,9
2021-12-02 14:13:35.195632,127.0.0.12,9,9,0,9
2021-12-02 14:14:05.265592,127.0.0.12,9,9,0,9
2021-12-02 14:14:35.337346,127.0.0.12,9,9,0,9
2021-12-02 14:15:05.366642,127.0.0.12,9,9,0,9
2021-12-02 14:15:35.390211,127.0.0.12,9,9,0,9
2021-12-02 14:16:05.433005,127.0.0.12,9,9,0,9
2021-12-02 14:16:35.450859,127.0.0.12,9,9,0,9
2021-12-02 14:17:05.470733,127.0.0.12,9,9,0,9
2021-12-02 14:17:35.481806,127.0.0.12,9,9,0,9
2021-12-02 14:18:05.490482,127.0.0.12,9,9,0,9
2021-12-02 14:18:35.524254,127.0.0.12,9,9,0,9
2021-12-02 14:19:05.569145,127.0.0.12,9,9,0,9
2021-12-02 14:19:35.596337,127.0.0.12,9,9,0,9
2021-12-02 14:20:05.604596,127.0.0.12,9,9,0,9
2021-12-02 14:20:35.632744,127.0.0.12,9,9,0,9
2021-12-02 14:21:05.676552,127.0.0.12,9,9,0,9
2021-12-02 14:21:35.720162,127.0.0.12,9,9,0,9
2021-12-02 14:22:05.754849,127.0.0.12,9,9,0,9
2021-12-02 14:22:35.814194,127.0.0.12,9,9,0,9
2021-12-02 14:23:05.849611,127.0.0.12,9,9,0,9
2021-12-02 14:23:35.869158,127.0.0.12,9,9,0,9
